"No.","Time","Source","Destination","Protocol","Length","Info","TLS server name","Flags"
"64","2.529701","10.9.14.244","8.8.4.4","TCP","54","[TCP ZeroWindow] 62973  >  443 [ACK] Seq=1752 Ack=7721 Win=0 Len=0","","0x010"
"65","3.121011","10.9.14.244","8.8.4.4","TCP","66","62974  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM","","0x002"
"66","3.174596","8.8.4.4","10.9.14.244","TCP","66","443  >  62974 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1380 SACK_PERM WS=2048","","0x012"
"67","3.174658","10.9.14.244","8.8.4.4","TCP","54","62974  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0","","0x010"
"68","3.175093","10.9.14.244","8.8.4.4","TCP","1434","62974  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1380 [TCP PDU reassembled in 69]","","0x010"
"69","3.175093","10.9.14.244","8.8.4.4","TLSv1.2","458","Client Hello (SNI=dns.google)","dns.google","0x018"
"70","3.224049","23.206.251.219","10.9.14.244","TLSv1.2","78","Application Data","","0x018"
"71","3.224049","23.206.251.219","10.9.14.244","TCP","56","443  >  62755 [FIN, ACK] Seq=25 Ack=1 Win=501 Len=0","","0x011"
"72","3.224111","10.9.14.244","23.206.251.219","TCP","54","62755  >  443 [ACK] Seq=1 Ack=26 Win=511 Len=0","","0x010"
"73","3.224629","10.9.14.244","23.206.251.219","TCP","54","62755  >  443 [FIN, ACK] Seq=1 Ack=26 Win=511 Len=0","","0x011"
"74","3.228065","8.8.4.4","10.9.14.244","TCP","56","443  >  62974 [ACK] Seq=1 Ack=1381 Win=65536 Len=0","","0x010"
"75","3.228065","8.8.4.4","10.9.14.244","TCP","56","443  >  62974 [ACK] Seq=1 Ack=1785 Win=65536 Len=0","","0x010"
"76","3.228857","8.8.4.4","10.9.14.244","TLSv1.2","1390","[TCP Previous segment not captured] , Ignored Unknown Record","","0x018"
"77","3.228857","8.8.4.4","10.9.14.244","TCP","1434","[TCP Out-Of-Order] 443  >  62974 [ACK] Seq=1 Ack=1785 Win=65536 Len=1380","","0x010"
"78","3.228857","8.8.4.4","10.9.14.244","TCP","1434","[TCP Out-Of-Order] 443  >  62974 [PSH, ACK] Seq=1381 Ack=1785 Win=65536 Len=1380","","0x018"
"79","3.228857","8.8.4.4","10.9.14.244","TLSv1.2","1434","[TCP Previous segment not captured] , Ignored Unknown Record","","0x018"
"80","3.228857","8.8.4.4","10.9.14.244","TCP","1434","[TCP Out-Of-Order] 443  >  62974 [ACK] Seq=4097 Ack=1785 Win=65536 Len=1380","","0x010"
"81","3.228857","8.8.4.4","10.9.14.244","TLSv1.2","917","Ignored Unknown Record","","0x018"
"82","3.228925","10.9.14.244","8.8.4.4","TCP","66","[TCP Dup ACK 67#1] 62974  >  443 [ACK] Seq=1785 Ack=1 Win=65280 Len=0 SLE=2761 SRE=4097","","0x010"
"83","3.228946","10.9.14.244","8.8.4.4","TCP","54","62974  >  443 [ACK] Seq=1785 Ack=4097 Win=65280 Len=0","","0x010"
"84","3.228951","10.9.14.244","8.8.4.4","TCP","66","[TCP Dup ACK 83#1] 62974  >  443 [ACK] Seq=1785 Ack=4097 Win=65280 Len=0 SLE=5477 SRE=6857","","0x010"
"85","3.228956","10.9.14.244","8.8.4.4","TCP","54","62974  >  443 [ACK] Seq=1785 Ack=6857 Win=65280 Len=0","","0x010"
"86","3.234453","10.9.14.244","8.8.4.4","TLSv1.2","84","Change Cipher Spec, Application Data","","0x018"
"87","3.234739","10.9.14.244","8.8.4.4","TCP","54","62974  >  443 [FIN, ACK] Seq=1815 Ack=7720 Win=64512 Len=0","","0x011"
"88","3.264414","10.9.14.244","216.239.36.181","QUIC","1292","Initial, DCID=d783e27a0db1d757, PKN: 1, CRYPTO, PING, PING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO","",""
"89","3.264476","10.9.14.244","216.239.36.181","QUIC","1292","Initial, DCID=d783e27a0db1d757, PKN: 2, CRYPTO, PING, CRYPTO, CRYPTO, PING, PING, CRYPTO, CRYPTO, CRYPTO","analytics.google.com",""
"90","3.264653","10.9.14.244","216.239.36.181","QUIC","124","0-RTT, DCID=d783e27a0db1d757","",""
"91","3.270495","10.9.14.244","216.58.204.226","QUIC","1292","Initial, DCID=bfccc3d661329a9a, PKN: 1, PING, PADDING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PING, CRYPTO, PADDING, PING, CRYPTO, PING","",""
"92","3.270570","10.9.14.244","216.58.204.226","QUIC","1292","Initial, DCID=bfccc3d661329a9a, PKN: 2, PADDING, CRYPTO, CRYPTO, PING, PING, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, PING","td.doubleclick.net",""
"93","3.270898","10.9.14.244","216.58.204.226","QUIC","121","0-RTT, DCID=bfccc3d661329a9a","",""
"94","3.271446","10.9.14.244","216.58.204.226","QUIC","1090","0-RTT, DCID=bfccc3d661329a9a","",""
"95","3.277118","10.9.14.244","35.186.224.26","UDP","215","61325  >  443 Len=173","",""
"96","3.278509","10.9.14.244","216.58.205.35","QUIC","1292","Initial, DCID=1fee74e67dcffd0b, PKN: 1, PING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO, PING, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO, PING, PADDING, PING, PADDING, PING, PING","",""
"97","3.278581","10.9.14.244","216.58.205.35","QUIC","1292","Initial, DCID=1fee74e67dcffd0b, PKN: 2, PING, CRYPTO, PADDING, CRYPTO, PING, CRYPTO, CRYPTO, CRYPTO, PING, CRYPTO, PADDING, CRYPTO","www.google.co.il",""
"98","3.279022","10.9.14.244","216.58.205.35","TLSv1.2","318","Ignored Unknown Record","","0x018"
"99","3.279099","10.9.14.244","216.58.205.35","TLSv1.2","93","Application Data","","0x018"
"100","3.288298","8.8.4.4","10.9.14.244","TCP","56","443  >  62974 [FIN, ACK] Seq=7720 Ack=1816 Win=65536 Len=0","","0x011"
"101","3.288348","10.9.14.244","8.8.4.4","TCP","54","62974  >  443 [ACK] Seq=1816 Ack=7721 Win=64512 Len=0","","0x010"
"102","3.318153","216.239.36.181","10.9.14.244","QUIC","82","Initial, SCID=f783e27a0db1d757, PKN: 1, ACK","",""
"103","3.318153","216.239.36.181","10.9.14.244","QUIC","1292","Initial, SCID=f783e27a0db1d757, PKN: 2, ACK, PADDING","",""
"104","3.322249","10.9.14.244","142.251.209.46","QUIC","1292","Initial, DCID=4a78ad33446d8e8e, PKN: 1, PING, PING, PADDING, CRYPTO, CRYPTO, PING, PING, PADDING, CRYPTO, CRYPTO, PING, PADDING, CRYPTO, PING, PING, PING, PING","",""
"105","3.322522","10.9.14.244","142.251.209.46","QUIC","1292","Initial, DCID=4a78ad33446d8e8e, PKN: 2, PING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PING, PING, PING, CRYPTO, PING, PING, CRYPTO, CRYPTO, CRYPTO","www.google-analytics.com",""
"106","3.322810","10.9.14.244","142.251.209.46","QUIC","122","0-RTT, DCID=4a78ad33446d8e8e","",""
"107","3.324912","216.58.204.226","10.9.14.244","QUIC","82","Initial, SCID=ffccc3d661329a9a, PKN: 1, ACK","",""
"108","3.324912","216.58.204.226","10.9.14.244","QUIC","1292","Initial, SCID=ffccc3d661329a9a, PKN: 2, ACK, PADDING","",""
"109","3.331958","216.58.205.35","10.9.14.244","TCP","56","443  >  62867 [ACK] Seq=1 Ack=266 Win=1042 Len=0","","0x010"
"110","3.331958","216.58.205.35","10.9.14.244","TCP","56","443  >  62867 [ACK] Seq=1 Ack=305 Win=1042 Len=0","","0x010"
"111","3.331958","216.58.205.35","10.9.14.244","QUIC","82","Initial, SCID=ffee74e67dcffd0b, PKN: 1, ACK","",""
"112","3.331958","216.58.205.35","10.9.14.244","TLSv1.2","93","Application Data","","0x018"
"113","3.333024","216.58.205.35","10.9.14.244","QUIC","1292","Initial, SCID=ffee74e67dcffd0b, PKN: 2, ACK, PADDING","",""
"114","3.333024","216.58.205.35","10.9.14.244","QUIC","1292","Initial, SCID=ffee74e67dcffd0b, PKN: 3, CRYPTO, PADDING","",""
"115","3.333024","216.58.205.35","10.9.14.244","QUIC","1292","Initial, SCID=ffee74e67dcffd0b, PKN: 4, CRYPTO, PADDING","",""
"116","3.333561","10.9.14.244","216.58.205.35","QUIC","1292","Initial, DCID=ffee74e67dcffd0b, PKN: 3, ACK, PADDING","",""
"117","3.335201","216.239.36.181","10.9.14.244","QUIC","1292","Initial, SCID=f783e27a0db1d757, PKN: 3, CRYPTO, PADDING","",""
"118","3.335201","216.239.36.181","10.9.14.244","QUIC","350","Protected Payload (KP0)","",""
"119","3.335201","216.239.36.181","10.9.14.244","QUIC","984","Protected Payload (KP0)","",""
"120","3.335201","216.239.36.181","10.9.14.244","QUIC","77","Protected Payload (KP0)","",""
"121","3.336206","10.9.14.244","216.239.36.181","QUIC","120","Handshake, DCID=f783e27a0db1d757","",""
"122","3.336365","10.9.14.244","216.239.36.181","QUIC","73","Protected Payload (KP0), DCID=f783e27a0db1d757","",""
"123","3.336875","10.9.14.244","216.239.36.181","QUIC","1288","Protected Payload (KP0), DCID=f783e27a0db1d757","",""
"124","3.336942","10.9.14.244","216.239.36.181","QUIC","926","Protected Payload (KP0), DCID=f783e27a0db1d757","",""
"125","3.340846","216.58.204.226","10.9.14.244","QUIC","1292","Initial, SCID=ffccc3d661329a9a, PKN: 3, CRYPTO, PADDING","",""
"126","3.340846","216.58.204.226","10.9.14.244","QUIC","340","Protected Payload (KP0)","",""
"127","3.340846","216.58.204.226","10.9.14.244","QUIC","992","Protected Payload (KP0)","",""
"128","3.340846","216.58.204.226","10.9.14.244","QUIC","67","Protected Payload (KP0)","",""
"129","3.341682","10.9.14.244","216.58.204.226","QUIC","120","Handshake, DCID=ffccc3d661329a9a","",""
"130","3.341793","10.9.14.244","216.58.204.226","QUIC","73","Protected Payload (KP0), DCID=ffccc3d661329a9a","",""
"131","3.341980","216.58.204.226","10.9.14.244","QUIC","64","Protected Payload (KP0)","",""
"132","3.341980","216.239.36.181","10.9.14.244","QUIC","66","Protected Payload (KP0)","",""
"133","3.346893","35.186.224.26","10.9.14.244","UDP","74","443  >  61325 Len=32","",""
"134","3.349507","216.58.205.35","10.9.14.244","QUIC","1292","Handshake, SCID=ffee74e67dcffd0b","",""
"135","3.349507","216.58.205.35","10.9.14.244","QUIC","1292","Handshake, SCID=ffee74e67dcffd0b","",""
"136","3.349507","216.58.205.35","10.9.14.244","QUIC","1288","Protected Payload (KP0)","",""
"137","3.349507","216.58.205.35","10.9.14.244","QUIC","68","Protected Payload (KP0)","",""
"138","3.349507","35.186.224.26","10.9.14.244","UDP","108","443  >  61325 Len=66","",""
"139","3.349919","10.9.14.244","216.58.205.35","QUIC","81","Handshake, DCID=ffee74e67dcffd0b","",""
"140","3.350652","10.9.14.244","216.58.205.35","QUIC","207","Protected Payload (KP0), DCID=ffee74e67dcffd0b","",""
"141","3.351974","10.9.14.244","35.186.224.26","UDP","249","61325  >  443 Len=207","",""
"142","3.364466","216.58.204.226","10.9.14.244","QUIC","431","Protected Payload (KP0)","",""
"143","3.364851","10.9.14.244","216.58.204.226","QUIC","77","Protected Payload (KP0), DCID=ffccc3d661329a9a","",""
"144","3.372503","10.9.14.244","216.58.205.35","TCP","54","62867  >  443 [ACK] Seq=305 Ack=40 Win=255 Len=0","","0x010"
"145","3.376123","142.251.209.46","10.9.14.244","QUIC","82","Initial, SCID=ea78ad33446d8e8e, PKN: 1, ACK","",""
"146","3.376123","142.251.209.46","10.9.14.244","QUIC","1292","Initial, SCID=ea78ad33446d8e8e, PKN: 2, ACK, PADDING","",""
"147","3.376710","10.9.14.244","216.58.205.35","QUIC","74","Protected Payload (KP0), DCID=ffee74e67dcffd0b","",""
"148","3.384074","216.58.205.35","10.9.14.244","TLSv1.2","123","Application Data","","0x018"
"149","3.384074","216.58.205.35","10.9.14.244","TLSv1.2","127","Application Data","","0x018"
"150","3.384074","216.58.205.35","10.9.14.244","TLSv1.2","85","Application Data","","0x018"
"151","3.384074","216.58.205.35","10.9.14.244","TLSv1.2","93","Application Data","","0x018"
"152","3.384176","10.9.14.244","216.58.205.35","TCP","54","62867  >  443 [ACK] Seq=305 Ack=252 Win=255 Len=0","","0x010"
"153","3.384707","10.9.14.244","216.58.205.35","TLSv1.2","93","Application Data","","0x018"
"154","3.385093","10.9.14.244","216.58.205.35","TLSv1.2","89","Application Data","","0x018"
"155","3.389859","216.239.36.181","10.9.14.244","QUIC","162","Protected Payload (KP0)","",""
"156","3.389859","216.239.36.181","10.9.14.244","QUIC","67","Protected Payload (KP0)","",""
"157","3.390257","216.239.36.181","10.9.14.244","QUIC","71","Protected Payload (KP0)","",""
"158","3.390635","10.9.14.244","216.239.36.181","QUIC","74","Protected Payload (KP0), DCID=f783e27a0db1d757","",""
"159","3.392253","142.251.209.46","10.9.14.244","QUIC","1292","Initial, SCID=ea78ad33446d8e8e, PKN: 3, CRYPTO, PADDING","",""
"160","3.392253","142.251.209.46","10.9.14.244","QUIC","353","Protected Payload (KP0)","",""
"161","3.392253","142.251.209.46","10.9.14.244","QUIC","981","Protected Payload (KP0)","",""
"162","3.392253","142.251.209.46","10.9.14.244","QUIC","88","Protected Payload (KP0)","",""
"163","3.393148","10.9.14.244","142.251.209.46","QUIC","120","Handshake, DCID=ea78ad33446d8e8e","",""
"164","3.393281","10.9.14.244","142.251.209.46","QUIC","73","Protected Payload (KP0), DCID=ea78ad33446d8e8e","",""
"165","3.393695","10.9.14.244","142.251.209.46","QUIC","1283","Protected Payload (KP0), DCID=ea78ad33446d8e8e","",""
"166","3.399372","216.58.204.226","10.9.14.244","QUIC","162","Protected Payload (KP0)","",""
"167","3.402634","142.251.209.46","10.9.14.244","QUIC","66","Protected Payload (KP0)","",""
"168","3.403695","216.58.205.35","10.9.14.244","QUIC","1046","Protected Payload (KP0)","",""
"169","3.403695","216.58.205.35","10.9.14.244","QUIC","163","Protected Payload (KP0)","",""
"170","3.404169","10.9.14.244","216.58.205.35","QUIC","73","Protected Payload (KP0), DCID=ffee74e67dcffd0b","",""
"171","3.408815","216.239.36.181","10.9.14.244","QUIC","588","Protected Payload (KP0)","",""
"172","3.408815","216.239.36.181","10.9.14.244","QUIC","63","Protected Payload (KP0)","",""
"173","3.409400","10.9.14.244","216.239.36.181","QUIC","77","Protected Payload (KP0), DCID=f783e27a0db1d757","",""
"174","3.419693","35.186.224.26","10.9.14.244","UDP","74","443  >  61325 Len=32","",""
"175","3.424316","216.58.204.226","10.9.14.244","QUIC","67","Protected Payload (KP0)","",""
"176","3.424618","10.9.14.244","216.58.204.226","QUIC","73","Protected Payload (KP0), DCID=ffccc3d661329a9a","",""
"177","3.429041","216.58.205.35","10.9.14.244","QUIC","66","Protected Payload (KP0)","",""
"178","3.437659","216.58.205.35","10.9.14.244","TCP","56","443  >  62867 [ACK] Seq=252 Ack=379 Win=1042 Len=0","","0x010"
"179","3.440508","10.9.14.244","35.186.224.26","UDP","75","61325  >  443 Len=33","",""
"180","3.448950","142.251.209.46","10.9.14.244","QUIC","162","Protected Payload (KP0)","",""
"181","3.448950","142.251.209.46","10.9.14.244","QUIC","71","Protected Payload (KP0)","",""
"182","3.449424","10.9.14.244","142.251.209.46","QUIC","73","Protected Payload (KP0), DCID=ea78ad33446d8e8e","",""
"183","3.464321","142.251.209.46","10.9.14.244","QUIC","618","Protected Payload (KP0)","",""
"184","3.466371","142.251.209.46","10.9.14.244","QUIC","63","Protected Payload (KP0)","",""
"185","3.466730","10.9.14.244","142.251.209.46","QUIC","77","Protected Payload (KP0), DCID=ea78ad33446d8e8e","",""
"186","3.487790","216.239.36.181","10.9.14.244","QUIC","66","Protected Payload (KP0)","",""
"187","3.536074","10.9.14.244","23.206.251.219","TCP","54","[TCP Retransmission] 62755  >  443 [FIN, ACK] Seq=1 Ack=26 Win=511 Len=0","","0x011"
"188","3.545825","142.251.209.46","10.9.14.244","QUIC","66","Protected Payload (KP0)","",""
"189","3.588794","23.206.251.219","10.9.14.244","TCP","56","443  >  62755 [ACK] Seq=26 Ack=2 Win=501 Len=0","","0x010"
"190","3.631974","10.9.14.244","35.186.224.26","UDP","71","61325  >  443 Len=29","",""
"191","3.699585","35.186.224.26","10.9.14.244","UDP","67","443  >  61325 Len=25","",""
"192","3.863591","35.186.224.26","10.9.14.244","UDP","180","443  >  61325 Len=138","",""
"193","3.865918","35.186.224.41","10.9.14.244","TLSv1.2","1434","Application Data","","0x018"
"194","3.865918","35.186.224.41","10.9.14.244","TLSv1.2","1434","Application Data","","0x018"
"195","3.865918","35.186.224.41","10.9.14.244","TLSv1.2","1434","Application Data","","0x010"
"196","3.865918","35.186.224.41","10.9.14.244","TLSv1.2","1434","Application Data","","0x018"
"197","3.865976","10.9.14.244","35.186.224.41","TCP","54","62955  >  443 [ACK] Seq=1 Ack=5521 Win=255 Len=0","","0x010"
"198","3.870115","35.186.224.41","10.9.14.244","TLSv1.2","1434","Application Data","","0x010"
"199","3.870115","35.186.224.41","10.9.14.244","TLSv1.2","1434","Application Data","","0x018"
"200","3.870138","10.9.14.244","35.186.224.41","TCP","54","62955  >  443 [ACK] Seq=1 Ack=8281 Win=255 Len=0","","0x010"
"201","3.873782","35.186.224.41","10.9.14.244","TLSv1.2","1434","Application Data","","0x010"
"202","3.873782","35.186.224.41","10.9.14.244","TLSv1.2","1434","Application Data","","0x018"
"203","3.873829","10.9.14.244","35.186.224.41","TCP","54","62955  >  443 [ACK] Seq=1 Ack=11041 Win=255 Len=0","","0x010"
"204","3.877774","35.186.224.41","10.9.14.244","TLSv1.2","1434","Application Data","","0x010"
"205","3.877774","35.186.224.41","10.9.14.244","TLSv1.2","1434","Application Data","","0x018"
"206","3.877798","10.9.14.244","35.186.224.41","TCP","54","62955  >  443 [ACK] Seq=1 Ack=13801 Win=255 Len=0","","0x010"
"207","3.879142","10.9.14.244","35.186.224.26","UDP","82","61325  >  443 Len=40","",""
"208","3.881382","35.186.224.41","10.9.14.244","TLSv1.2","1434","Application Data","","0x010"
"209","3.881382","35.186.224.41","10.9.14.244","TLSv1.2","1434","Application Data","","0x018"
"210","3.881435","10.9.14.244","35.186.224.41","TCP","54","62955  >  443 [ACK] Seq=1 Ack=16561 Win=255 Len=0","","0x010"
"211","3.885435","35.186.224.41","10.9.14.244","TLSv1.2","1434","Application Data","","0x010"
"212","3.885435","35.186.224.41","10.9.14.244","TLSv1.2","1434","Application Data","","0x018"
